Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08558453395068645,0.0898626171220094,1649
2,0.07577925813496113,0.08917400750145316,1489
3,0.0737024968855083,0.09155527328141033,1467
4,0.0728395325832069,0.09265675996430218,2078
5,0.07212340028211474,0.0924683844409883,2718
6,0.07169256583824754,0.08708377758227288,1429
7,0.07135276955813169,0.09324017492681742,1237
8,0.0711992647908628,0.09045726824179291,812
9,0.07095148415714503,0.09212344498001039,845
10,0.07078155851885676,0.09210304720886052,775
11,0.06963100136816501,0.09380091527849435,765
12,0.06936620392277837,0.09423589538037777,764
13,0.06914367623329162,0.09206293808855116,838
14,0.0690704185038805,0.09196067545562983,792
