Epoch,Train Loss,Test Loss,Train Time (s)
1,0.0942921578836441,0.06503559508174658,1337
2,0.07620533543527126,0.0629336072448641,1284
3,0.07419101213872432,0.06569060389697552,1120
4,0.07331904886901379,0.06315204527229071,1045
5,0.07272808500111103,0.06651316604763269,974
6,0.07207236681878566,0.06470031525939703,777
7,0.07077327561676502,0.06625982580520212,595
8,0.07054829293131828,0.06400545166432857,621
9,0.07031425951004028,0.06485001138783991,629
10,0.07005407774806023,0.06339943390153348,688
