Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12864632253944874,0.0696802826449275,296
2,0.0789757906705141,0.06642696841806173,294
3,0.07610976657569408,0.06519513789378106,252
4,0.07444227410554886,0.06148934671469033,257
5,0.07355509293377399,0.06433864145353436,273
6,0.0726798668384552,0.06446951038204134,258
7,0.07221298846900463,0.06379055328853428,272
8,0.07175606528818608,0.06297274835780263,270
9,0.07004095862805844,0.06267625193297863,279
10,0.06959045527875424,0.0643076444286853,276
11,0.06923966996967792,0.06250017741695046,275
12,0.06899139133393764,0.06267263147421182,280
