Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09659525617957115,0.09033706978149712,550
2,0.07760162068754435,0.0871586822848767,554
3,0.07503166469037532,0.08635633339546621,490
4,0.07388376186937094,0.09321163598261774,493
5,0.07284321444183588,0.08799256127886475,503
6,0.07226656885296107,0.09055138574540615,430
7,0.07162223557829857,0.09035248119197786,428
8,0.07010677614063024,0.09077608015015722,426
9,0.06999780429452658,0.09410407351888717,433
10,0.06971401087194681,0.09142310289666057,479
11,0.06940531127750874,0.09054035948589444,413
