Epoch,Train Loss,Test Loss,Train Time (s)
1,0.15275268021424612,0.178499123621732,1221
2,0.08978408381740252,0.15889920836687088,1109
3,0.07476300715307395,0.159176501698792,1108
4,0.06763440622985363,0.1385142919011414,1122
5,0.06346155362625917,0.1584708782322705,1024
6,0.060395213998357455,0.1442571987360716,894
7,0.05823787722587585,0.12811323230713606,877
8,0.056358558335900304,0.14823481680080294,925
9,0.05485892481605212,0.14958056322485208,983
10,0.053611259177327154,0.14523287682235242,902
11,0.05265192893842856,0.143237613838166,887
12,0.047304850897192954,0.14432745630666613,918
