Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09968746013144653,0.06426069021783769,1653
2,0.07668810291538636,0.06412469137832523,1451
3,0.07432576968222857,0.06878561404347419,1463
4,0.07328627638667821,0.06567316416278482,1511
5,0.07257814541806777,0.06918335663154722,1431
6,0.07203227550884088,0.06616479991190136,1463
7,0.07073384507298469,0.065896896334365,1316
8,0.07010258940955003,0.0683224218301475,1184
9,0.06986297806948423,0.06460245091281831,1230
10,0.06956988258461158,0.0673983271252364,1221
