Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07292893376350403,0.07329443273879588,379
2,0.0579200786113739,0.06949798347055912,337
3,0.05034715769290924,0.06729411372356117,349
4,0.04719367947280407,0.059607481421902773,315
5,0.045027349436283115,0.06642098572663963,334
6,0.043420119453966614,0.0583319729398936,329
7,0.04170286093950271,0.062245941804721955,342
8,0.04044658857733011,0.0562747311592102,336
9,0.039802556157112125,0.05985641318932176,346
10,0.03905435876846314,0.06020773566886783,347
11,0.03854367158561945,0.0561939875818789,337
12,0.03801801591515541,0.05782211034186185,351
13,0.0377723808825016,0.053705259498208764,317
14,0.03752252274006605,0.0571025750786066,272
15,0.03758394336402416,0.05624027143418789,263
16,0.037388196687400344,0.054980873020365834,286
17,0.037134263007342815,0.05607891269773245,281
18,0.03503192177861929,0.053724972626194356,285
