Epoch,Train Loss,Test Loss,Train Time (s)
1,0.16232557218074797,0.2010812574401498,839
2,0.09791599552482366,0.19866089077293872,750
3,0.08135831004530192,0.18404315995424986,743
4,0.07294916118383407,0.17949796365201473,765
5,0.06801358153373004,0.17467250560969114,767
6,0.06459680223912001,0.19995275055989623,782
7,0.0619016426756978,0.176361469168216,715
8,0.059888797253370284,0.17958667949959636,589
9,0.05833595722913742,0.18312667620927095,622
10,0.05214766264110804,0.17391167882084846,612
11,0.04882038853466511,0.17348406825214624,638
12,0.04706582181304693,0.17723279002308845,624
13,0.045754956138134004,0.18358470407873392,678
14,0.04479872021824122,0.18256107329577206,597
15,0.043931833641976115,0.17265444795042276,613
16,0.043228068043291566,0.18427338516712188,621
17,0.042619844488799574,0.17957895255833864,642
18,0.04211204915270209,0.1861697092913091,625
19,0.041643669351935385,0.18686138893663884,537
20,0.039347863969951866,0.1796249187476933,462
