Epoch,Train Loss,Test Loss,Train Time (s)
1,0.05153923346936703,0.053484204847365616,1300
2,0.038923281986117365,0.044008963575586674,1184
3,0.035555271629691125,0.045184196440503,926
4,0.03381879074811935,0.044203020516783,854
5,0.03282509086638689,0.04148367939516902,924
6,0.03208709715873003,0.04539945820905268,872
7,0.03161042480409145,0.04322439796756953,828
8,0.031305993501842024,0.04266207361966372,807
9,0.03105423696577549,0.03874708983395249,868
10,0.030894986677467824,0.03872585728764534,869
11,0.03082362290292978,0.04259341007657349,622
12,0.03076760494798422,0.045036223225295546,593
13,0.03080055223375559,0.041341760208830236,667
14,0.030826462052464487,0.04107791871204972,694
15,0.029102782849371435,0.04314056864473969,627
