Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12447594538629055,0.18655767561495304,548
2,0.08668839995115996,0.19305222893506288,542
3,0.07410543697029352,0.18836200523376465,496
4,0.06682055038362741,0.1897346395328641,513
5,0.06195766105651856,0.18647560108453035,522
6,0.057832528734207155,0.17843307493627072,525
7,0.0547379679992795,0.18529078435897828,541
8,0.0521160663485527,0.1816801527440548,530
9,0.05007747098654509,0.17615590311959387,473
10,0.04833068014085293,0.17591877771914005,428
11,0.04678611697405577,0.18832358547300102,435
12,0.04558232944458723,0.18303420865163206,431
13,0.044479552834481004,0.1894477752894163,444
14,0.04347931233197451,0.18123696866631508,441
15,0.03998101718872785,0.18024582640826703,444
