Epoch,Train Loss,Test Loss,Train Time (s)
1,0.1187393148501714,0.1695055791810155,809
2,0.08123926176826159,0.1613174685575068,806
3,0.06950971616506577,0.15074755487963556,754
4,0.06282228164176146,0.13817829236015677,764
5,0.05812895934035381,0.14597915660589933,779
6,0.054550866238276166,0.13693025410547852,733
7,0.0517328028490146,0.1376477017439902,652
8,0.049356850554049016,0.13980193836987018,636
9,0.04742347072809935,0.14075259068608284,641
10,0.04587169490555922,0.13612683967873454,651
11,0.0444762869377931,0.13714415051415563,533
12,0.043338936591148375,0.1496277331970632,570
13,0.04236501062164704,0.13297706985473634,534
14,0.04151298751185338,0.13631750351935626,488
15,0.04073577990482251,0.14782415079697966,500
16,0.04008659482945998,0.12908987775817513,508
17,0.03942526804109414,0.13315264331549406,512
18,0.038910162624220056,0.13600975919142366,411
19,0.038426877570152285,0.1329448395036161,365
20,0.03802344802717368,0.13680289693549275,492
