Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09219837439283729,0.09215181892924011,1582
2,0.0755448024302721,0.08877788520231843,1415
3,0.0735128785930574,0.08818120691739023,1419
4,0.07256543394774198,0.0919011724423617,1322
5,0.07202371371388436,0.09204232100211084,1190
6,0.07154632974341511,0.09039465896785259,1174
7,0.07128202839642764,0.09327445812523365,1016
8,0.06998836921826004,0.0936122920755297,690
9,0.06965754697024822,0.09593952967785299,686
10,0.06951558740362525,0.0942531308606267,693
11,0.06931819935366511,0.09526485618203878,718
