Epoch,Train Loss,Test Loss,Train Time (s)
1,0.0810088818025589,0.06451752439700068,1429
2,0.07553046820700168,0.06807823411561549,1317
3,0.07381361007630825,0.06492062623985112,1251
4,0.07295390614449977,0.06350538082793356,1301
5,0.07217744665265083,0.06448268694058061,979
6,0.07175897196888924,0.06626697695627809,826
7,0.07137874108076095,0.06851146033592523,810
8,0.07108765368521214,0.06593691627867519,831
9,0.07009013299882412,0.06577303736284375,791
10,0.06972392579436303,0.06690192495845258,609
11,0.06954501778006554,0.06501387670449912,419
12,0.06940732492864132,0.06471354435756803,400
