Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09562491475939751,0.06795673972927034,473
2,0.07936435381472111,0.06426980153098702,453
3,0.0762937361896038,0.06395088704861701,407
4,0.07437358877956868,0.0631652432717383,410
5,0.07340868610739708,0.06137721151486039,423
6,0.07286414775252342,0.06531465705297887,414
7,0.07193499104380607,0.06590252107754349,426
8,0.07153460583686828,0.0628433238696307,434
9,0.0712112317621708,0.07101373267173768,423
10,0.06993148301839829,0.06378101590462029,431
11,0.06911799986362457,0.06498682164028287,443
12,0.06899643388092518,0.06166326131857931,435
13,0.06880385527312756,0.06386982052773237,390
