Epoch,Train Loss,Test Loss,Train Time (s)
1,0.16498019089400767,0.15001319155469536,762
2,0.08018980038166046,0.13081029706820846,886
3,0.06594974728897214,0.12144377100467682,602
4,0.05955188729390502,0.12089332637935876,594
5,0.05565250749289989,0.12954140650108456,604
6,0.052966247432678935,0.11829967943020164,503
7,0.050845589910447596,0.12190679765492678,308
8,0.04928898250982165,0.11438968738541007,424
9,0.04800999923199415,0.11700664928555489,797
10,0.04686455029584467,0.11973503855243325,320
11,0.04606155335903168,0.11583822337724269,298
12,0.04525725626461208,0.11481537441164255,303
13,0.04089487905725837,0.1128623340278864,307
14,0.038823134067654606,0.11970008605346083,298
15,0.037746718114241955,0.11783275075629354,315
16,0.03698862311132252,0.11811967856064438,318
17,0.036389010178670286,0.11751384106650949,297
18,0.03420249938070774,0.11988080069795251,470
