Epoch,Train Loss,Test Loss,Train Time (s)
1,0.048027531901597975,0.05100449839420616,1621
2,0.037352119003534315,0.0469978034440428,1515
3,0.0341319371381402,0.04364927206654102,1410
4,0.032622450045645235,0.04471026765927672,1355
5,0.03173939310953021,0.03966744490340352,1079
6,0.031256937937438486,0.04082579430844635,1062
7,0.030991639150977135,0.04460264664422721,1087
8,0.03076023152589798,0.04002949538454413,695
9,0.030803749847114086,0.0467231434751302,639
10,0.02907943018376827,0.040181188677437606,627
