Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12358421716988087,0.15444942231476308,1026
2,0.07427392620146274,0.1365983537659049,972
3,0.06479936707764863,0.13220829294621944,914
4,0.05945935933813453,0.1336036292500794,823
5,0.05580125652626157,0.13312837537750602,856
6,0.053179972233623266,0.13079890852421522,757
7,0.05116298778578639,0.13684922324121,636
8,0.04976480002887547,0.131045734975487,630
9,0.04865595873184502,0.1223050871528685,648
10,0.04775334303341806,0.12622135864943265,686
11,0.04714671813808381,0.12352843005210161,567
12,0.0466239027518779,0.12513468228280544,493
13,0.04652545551136136,0.14469456423074006,458
14,0.04270465484112501,0.12313671867921948,464
