Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12906541951596737,0.13262402971461415,376
2,0.11036914881467819,0.12345840349048376,410
3,0.1066845624923706,0.11759686329215766,275
4,0.10513613403141499,0.118253412976861,308
5,0.10438792623877526,0.11714217121526599,274
6,0.10331952353417874,0.11706465969234706,258
7,0.10323138340413571,0.11554438556358218,265
8,0.10267687243670225,0.11408284214138985,264
9,0.102163935983181,0.11477845215052367,255
10,0.10240175577402115,0.11304610082134604,256
11,0.10160459281802177,0.11613677002303302,230
12,0.10179376046061515,0.11190952813997865,183
13,0.10162180531919003,0.11502174952626229,182
14,0.10170046755671501,0.11657047839649022,182
15,0.10219980955123902,0.11391214369423687,206
16,0.1014914637669921,0.11313382933661342,378
17,0.10050657687485218,0.11130703612603247,214
18,0.09997062823176384,0.11331372824683786,185
19,0.0998805065959692,0.11011205465719104,230
20,0.09999088514149189,0.11086309598758817,199
