Epoch,Train Loss,Test Loss,Train Time (s)
1,0.14065167577117682,0.17571504116430878,2139
2,0.07875767180006951,0.16678185696527362,1935
3,0.0674235684286803,0.16178074831143022,1935
4,0.06244538771938533,0.16435066599212586,1826
5,0.05956172027811408,0.15196873519942164,1606
6,0.05773121716286987,0.15799138456210493,1600
7,0.05608386401385069,0.15142514704167842,1442
8,0.05500918065737933,0.14810233446583151,1281
9,0.05420169357899576,0.15081066244095565,1246
10,0.05360682391989976,0.14549150326102972,1254
11,0.0531133694274351,0.13671910974010826,1276
12,0.05282126786839217,0.15481445014104248,1031
13,0.052558264295198026,0.14616667331755162,929
14,0.0522955092901364,0.14632968877255917,1009
15,0.052373909650743004,0.13793350194767118,1029
16,0.047416045642085375,0.1441221689209342,957
