Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07327913976659377,0.05549191523715854,1754
2,0.06981020057002703,0.055067276891320946,1836
3,0.06900687218556802,0.054873393047600985,1548
4,0.06859585824857155,0.055625971278175715,1532
5,0.06831311871558428,0.056945486795157194,1314
6,0.06814070664594571,0.05556146712601185,1061
7,0.0680481883769234,0.05611570160463452,1137
8,0.06758258582949639,0.05669006606377661,1107
9,0.0675377663354079,0.05605767842568457,1077
10,0.06737690194696187,0.055809059770777825,922
11,0.06745545754482349,0.057177672704681756,727
