Epoch,Train Loss,Test Loss,Train Time (s)
1,0.1481576223284006,0.14863253059238196,2268
2,0.08242461370155216,0.13492696997709572,1686
3,0.06682731486409903,0.12694987318478523,1173
4,0.05989697210192681,0.11754893407598138,921
5,0.05571640821248293,0.12278601378947497,705
6,0.05282479152455926,0.12200682309642434,526
7,0.05068835036084056,0.14081407446414232,378
8,0.04899276915118098,0.11301689304038882,414
9,0.04753711283393204,0.1224965266622603,439
10,0.04643978436402976,0.11330224611237645,657
11,0.045485983011871574,0.11834841777011752,465
12,0.04473282965943217,0.11377458691596985,400
13,0.04042342056594789,0.12296321952715517,409
