Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09639436832815408,0.0735069192610681,2363
2,0.07453192413796982,0.06357111496292055,2271
3,0.07274953470180431,0.06418975361250341,2141
4,0.07200118983089925,0.06350891974568366,1808
5,0.0715037836705645,0.06836881652101874,1338
6,0.0711501362035672,0.06408346754312515,1094
7,0.07079548048873742,0.06378911331668496,1103
8,0.07058240799854198,0.06593352184258401,1096
9,0.06958530267725388,0.0637410979848355,1077
10,0.06931454955140749,0.06799193497374653,902
11,0.06912025729070106,0.06320644689537584,789
12,0.0690012515693903,0.06383650929108262,893
13,0.06897700974841912,0.0623329447992146,763
14,0.06878103622247775,0.0620463580545038,511
15,0.0687087319607536,0.06259851207211614,500
16,0.06867799954315026,0.06593812138587236,540
17,0.06859955529818933,0.0653739779163152,506
18,0.06832705915222566,0.06269790680147708,721
19,0.06779597913424174,0.06472622116468847,582
20,0.06746235258926948,0.06425512682460248,526
