Epoch,Train Loss,Test Loss,Train Time (s)
1,0.13000300997793673,0.19158457689732314,829
2,0.08208389826491475,0.19191604940593243,746
3,0.0719050541140139,0.1948593165129423,764
4,0.06635474594905973,0.1846260140836239,783
5,0.062470827176421884,0.18971848281472922,772
6,0.05973392367474735,0.19167959466576576,781
7,0.05788152336776257,0.20515579427033662,688
8,0.05656790439486504,0.19127391659468412,643
9,0.05091975221633911,0.18295235276967287,656
10,0.04834154487960041,0.19592313423752786,653
11,0.04689408166930079,0.19073720072954894,659
12,0.04577024169117212,0.18878859870135783,663
13,0.04485516008920967,0.1877699833586812,649
14,0.042226150269433854,0.19203498846292497,631
