Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08504119575470687,0.06438124882802367,2509
2,0.0769721896323065,0.0655239475434646,2478
3,0.07502256567080816,0.06574667701125145,2228
4,0.07394725907395283,0.0624617130458355,1993
5,0.07322189908213914,0.06638336028158665,1973
6,0.0725887936403354,0.06549947463721037,1614
7,0.07218531882564226,0.06463753514923155,1264
8,0.0718904003456235,0.06586833974346519,845
9,0.07062418627267082,0.06460632403939963,855
10,0.0704411126413693,0.06654211841709912,957
11,0.07015228481764595,0.06945362267829477,871
12,0.06996977091381947,0.06757173709198833,818
