Epoch,Train Loss,Test Loss,Train Time (s)
1,0.18679390345513822,0.21206620778143406,735
2,0.09314383032172918,0.18907044343650342,700
3,0.07799156132638455,0.18456042635440825,695
4,0.07070803424268961,0.18457107364386321,791
5,0.06610187870264053,0.17713033651560545,794
6,0.063182424852252,0.18935229013487698,766
7,0.060608269141614435,0.18752485183253884,626
8,0.058746131727099415,0.18535389198362828,568
9,0.05737205467522144,0.1741396647915244,607
10,0.05614491078555584,0.17569714453443885,609
11,0.05491397671699524,0.18432245091348887,608
12,0.054254875083267685,0.17146727673336865,651
13,0.053344883500039575,0.19058589243143798,598
14,0.052569482739269736,0.18957821440696715,589
15,0.051912391121685504,0.18642380330711603,523
16,0.05131181439608336,0.18671292482689023,455
17,0.046769626262784005,0.17479497424885632,481
